cluster,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1,1064.0,1048.0,772.0,1574.0,1059.0,23.7,45.4,1.315
0,1167.0,1231.0,659.0,1745.0,1199.0,23.8,46.1,1.3373
0,1167.0,1263.0,640.0,1790.0,1212.0,23.0,49.3,1.3689
0,1164.0,1227.0,658.0,1800.0,1193.0,21.9,53.1,1.3787
1,1092.0,1110.0,725.0,1641.0,1105.0,21.3,54.8,1.3742
1,997.0,955.0,845.0,1528.0,926.0,21.2,55.2,1.3699
1,966.0,964.0,858.0,1560.0,1231.0,21.4,54.8,1.3813
1,969.0,922.0,906.0,1488.0,995.0,20.8,57.2,1.3925
1,944.0,1005.0,874.0,1633.0,1094.0,21.3,55.8,1.3974
1,834.0,817.0,1022.0,1408.0,774.0,21.4,52.1,1.3125
2,796.0,667.0,1162.0,1295.0,558.0,20.6,56.6,1.3583
2,777.0,585.0,1305.0,1266.0,510.0,20.0,59.1,1.3694
2,752.0,521.0,1451.0,1247.0,471.0,19.7,61.9,1.4017
2,755.0,528.0,1472.0,1234.0,471.0,19.6,59.1,1.3346
2,800.0,598.0,1336.0,1278.0,529.0,19.8,56.7,1.2941
1,1147.0,1136.0,737.0,1708.0,1114.0,20.2,55.6,1.3043
1,1036.0,965.0,854.0,1544.0,987.0,19.7,57.8,1.3112
1,926.0,845.0,979.0,1398.0,851.0,20.2,53.1,1.2442
1,961.0,881.0,932.0,1417.0,901.0,22.0,47.0,1.2259
1,951.0,926.0,902.0,1460.0,949.0,23.5,41.6,1.1884
1,962.0,940.0,889.0,1441.0,855.0,22.8,41.8,1.1417
1,1004.0,1004.0,832.0,1490.0,911.0,23.4,40.4,1.15
1,893.0,828.0,988.0,1357.0,672.0,23.2,42.8,1.2017
1,990.0,956.0,872.0,1476.0,826.0,23.6,43.2,1.2433
1,1071.0,1068.0,798.0,1556.0,988.0,23.9,40.8,1.1937
1,1140.0,1155.0,733.0,1660.0,1105.0,23.6,42.8,1.23
1,1103.0,1143.0,741.0,1647.0,1089.0,23.2,43.3,1.2161
1,1082.0,1178.0,733.0,1605.0,1077.0,22.8,42.5,1.1608
1,991.0,977.0,872.0,1448.0,923.0,22.3,42.2,1.1209
1,935.0,852.0,978.0,1344.0,824.0,22.1,43.0,1.1271
1,908.0,790.0,1046.0,1317.0,717.0,22.2,42.7,1.1237
1,927.0,826.0,1021.0,1331.0,734.0,22.1,42.8,1.1265
1,936.0,844.0,978.0,1365.0,776.0,22.1,43.5,1.1443
2,847.0,694.0,1153.0,1240.0,594.0,21.5,45.6,1.1528
2,812.0,664.0,1212.0,1215.0,518.0,21.1,44.5,1.098
2,804.0,616.0,1271.0,1189.0,496.0,20.4,47.1,1.1178
2,793.0,636.0,1213.0,1195.0,514.0,20.6,45.9,1.0993
2,775.0,609.0,1319.0,1190.0,468.0,20.2,46.7,1.0899
2,835.0,690.0,1183.0,1257.0,621.0,20.1,47.8,1.1144
1,913.0,830.0,980.0,1371.0,757.0,20.0,50.7,1.1724
2,903.0,765.0,1035.0,1317.0,712.0,20.7,49.7,1.197
1,982.0,895.0,892.0,1413.0,859.0,24.3,39.5,1.1842
1,925.0,838.0,949.0,1324.0,728.0,25.4,34.8,1.1119
1,895.0,776.0,1024.0,1274.0,640.0,26.6,30.7,1.0501
1,930.0,838.0,957.0,1319.0,680.0,27.7,28.1,1.0272
1,953.0,881.0,926.0,1339.0,704.0,27.6,28.7,1.0406
1,885.0,765.0,1017.0,1268.0,619.0,27.6,29.2,1.0594
1,903.0,779.0,1010.0,1278.0,583.0,28.1,28.6,1.0715
1,927.0,781.0,994.0,1267.0,594.0,29.1,26.8,1.0648
1,979.0,835.0,936.0,1338.0,700.0,28.4,28.3,1.0798
1,1050.0,947.0,832.0,1447.0,912.0,26.6,32.1,1.102
1,1091.0,1037.0,770.0,1512.0,1038.0,25.3,35.3,1.1262
1,1040.0,946.0,827.0,1424.0,952.0,24.7,37.1,1.1397
1,997.0,879.0,885.0,1404.0,887.0,23.5,40.6,1.1588
1,1042.0,938.0,816.0,1456.0,1004.0,22.8,43.4,1.1915
1,1191.0,1055.0,707.0,1563.0,1221.0,22.2,47.9,1.2626
1,1149.0,996.0,754.0,1534.0,1177.0,21.3,50.5,1.2652
1,973.0,862.0,850.0,1436.0,957.0,20.6,53.2,1.2742
1,940.0,823.0,891.0,1415.0,853.0,19.6,56.6,1.2797
1,949.0,890.0,854.0,1484.0,884.0,18.8,59.8,1.2847
2,830.0,699.0,1012.0,1339.0,736.0,18.8,59.5,1.2758
2,773.0,609.0,1169.0,1256.0,590.0,19.3,57.0,1.2603
2,811.0,644.0,1144.0,1289.0,655.0,18.2,60.8,1.2567
2,901.0,754.0,936.0,1351.0,854.0,16.8,66.8,1.2721
1,969.0,886.0,863.0,1451.0,953.0,18.6,60.0,1.2757
1,1027.0,933.0,806.0,1465.0,1050.0,22.2,48.0,1.2678
1,1094.0,1002.0,755.0,1536.0,1114.0,26.5,35.7,1.2149
1,1083.0,984.0,784.0,1485.0,1049.0,30.0,28.5,1.1883
1,1098.0,1015.0,754.0,1508.0,996.0,32.2,24.7,1.1696
1,1059.0,1047.0,761.0,1549.0,841.0,29.6,28.6,1.1628
1,1021.0,1009.0,771.0,1545.0,769.0,29.8,28.5,1.1809
1,925.0,768.0,987.0,1289.0,541.0,31.1,26.1,1.163
1,1045.0,910.0,878.0,1385.0,742.0,34.6,22.4,1.212
1,1303.0,1317.0,631.0,1816.0,1196.0,33.2,25.4,1.2722
1,1254.0,1204.0,668.0,1655.0,1338.0,30.0,31.4,1.3074
0,1345.0,1306.0,587.0,1806.0,1416.0,27.5,38.1,1.3756
0,1273.0,1159.0,645.0,1704.0,1341.0,26.2,42.5,1.423
1,1096.0,931.0,766.0,1506.0,1019.0,24.7,46.4,1.4206
1,1077.0,920.0,778.0,1509.0,935.0,23.6,50.0,1.4383
1,1084.0,929.0,751.0,1517.0,1081.0,22.7,53.6,1.4632
1,980.0,800.0,863.0,1407.0,903.0,22.7,53.8,1.4666
1,882.0,713.0,978.0,1343.0,731.0,22.8,53.0,1.4577
2,851.0,655.0,1051.0,1301.0,625.0,21.4,57.6,1.4469
2,819.0,597.0,1112.0,1281.0,613.0,19.9,62.3,1.4363
2,804.0,601.0,1122.0,1281.0,646.0,19.5,63.5,1.4269
2,823.0,631.0,1090.0,1304.0,671.0,20.2,60.8,1.4243
1,903.0,748.0,937.0,1373.0,801.0,19.4,63.5,1.4139
0,1310.0,1344.0,573.0,2026.0,1353.0,18.7,65.6,1.4039
0,1436.0,1601.0,455.0,2338.0,1682.0,20.1,60.6,1.4062
0,1479.0,1490.0,494.0,2146.0,1749.0,23.5,49.7,1.4156
0,1285.0,1243.0,599.0,1815.0,1582.0,26.4,41.9,1.4237
0,1262.0,1258.0,597.0,1835.0,1484.0,29.9,34.0,1.4096
1,1225.0,1227.0,643.0,1774.0,1321.0,31.5,30.8,1.4017
1,1162.0,1188.0,676.0,1681.0,1125.0,30.2,30.2,1.2744
1,1103.0,1044.0,757.0,1523.0,967.0,30.5,29.3,1.2612
1,1120.0,1045.0,752.0,1563.0,975.0,31.8,27.4,1.2673
1,1169.0,1163.0,708.0,1639.0,1025.0,34.3,23.2,1.2326
0,1386.0,1522.0,560.0,1990.0,1469.0,34.1,23.0,1.2081
0,1426.0,1577.0,521.0,2080.0,1648.0,30.5,29.2,1.2585
0,1476.0,1663.0,473.0,2167.0,1785.0,28.1,32.4,1.2173
0,1167.0,1282.0,633.0,1685.0,1371.0,26.5,31.7,1.0787
1,1032.0,1039.0,761.0,1455.0,1071.0,24.8,33.7,1.0377
1,1034.0,972.0,747.0,1437.0,1118.0,23.9,38.1,1.1123
1,986.0,885.0,835.0,1407.0,931.0,23.0,43.0,1.1897
1,908.0,732.0,966.0,1311.0,722.0,23.5,44.7,1.2755
1,891.0,714.0,957.0,1295.0,773.0,22.3,47.7,1.2643
2,843.0,656.0,1042.0,1271.0,665.0,22.1,49.8,1.3094
2,822.0,612.0,1094.0,1254.0,594.0,21.8,51.4,1.3272
2,814.0,589.0,1119.0,1246.0,565.0,20.8,55.9,1.3581
2,869.0,673.0,1033.0,1307.0,688.0,18.8,63.0,1.3582
1,1013.0,905.0,804.0,1499.0,974.0,18.3,65.5,1.3686
0,1515.0,1584.0,496.0,2288.0,1591.0,18.2,66.1,1.3679
0,1587.0,1795.0,425.0,2531.0,1820.0,19.6,60.7,1.3713
0,1490.0,1487.0,508.0,2115.0,1807.0,22.6,51.4,1.392
0,1435.0,1408.0,537.0,1991.0,1704.0,25.8,44.2,1.4512
0,1246.0,1209.0,632.0,1792.0,1270.0,28.5,39.0,1.4928
1,1266.0,1231.0,615.0,1768.0,1265.0,30.1,35.1,1.4782
0,1277.0,1277.0,586.0,1846.0,1226.0,29.4,36.4,1.4718
1,1142.0,1073.0,671.0,1635.0,987.0,29.2,37.9,1.5116
1,1207.0,1136.0,645.0,1696.0,1024.0,30.5,34.9,1.5015
1,1252.0,1233.0,618.0,1759.0,1127.0,31.5,31.4,1.431
0,1399.0,1468.0,531.0,2072.0,1442.0,31.2,31.4,1.3987
0,1464.0,1559.0,485.0,2158.0,1639.0,28.5,37.2,1.4282
0,1422.0,1520.0,494.0,2087.0,1624.0,26.7,42.3,1.4618
0,1308.0,1297.0,567.0,1899.0,1454.0,24.8,49.0,1.5092
1,1137.0,1047.0,680.0,1620.0,1138.0,23.6,53.6,1.5374
1,1040.0,903.0,782.0,1494.0,951.0,23.0,55.8,1.548
1,1018.0,885.0,809.0,1491.0,864.0,22.1,58.4,1.5393
1,962.0,808.0,866.0,1430.0,868.0,22.6,56.3,1.5233
1,930.0,768.0,916.0,1409.0,825.0,21.0,61.3,1.5031
1,812.0,613.0,1133.0,1302.0,626.0,23.0,54.0,1.501
2,826.0,612.0,1111.0,1304.0,605.0,19.8,65.3,1.4894
2,878.0,702.0,949.0,1373.0,822.0,18.3,70.8,1.4794
1,922.0,764.0,892.0,1415.0,905.0,18.1,72.5,1.4876
1,1047.0,965.0,737.0,1606.0,1075.0,18.3,71.0,1.4807
0,1376.0,1452.0,521.0,2123.0,1541.0,18.5,68.9,1.4565
0,1514.0,1648.0,457.0,2400.0,1749.0,20.1,62.7,1.461
0,1494.0,1528.0,479.0,2201.0,1798.0,23.5,52.0,1.4833
0,1316.0,1298.0,562.0,1888.0,1584.0,26.8,42.7,1.4864
0,1269.0,1247.0,597.0,1813.0,1441.0,29.1,36.7,1.4543
1,1152.0,1099.0,674.0,1631.0,1093.0,30.8,32.0,1.4014
1,1138.0,1117.0,657.0,1646.0,1019.0,27.9,37.0,1.372
1,1132.0,1052.0,680.0,1609.0,944.0,28.5,37.3,1.4291
1,1186.0,1159.0,640.0,1701.0,1046.0,30.2,32.9,1.3865
1,1228.0,1184.0,657.0,1724.0,1089.0,32.9,27.7,1.3622
0,1424.0,1486.0,523.0,2084.0,1537.0,32.2,28.8,1.3624
0,1427.0,1458.0,507.0,2049.0,1566.0,28.8,39.0,1.5203
0,1387.0,1473.0,508.0,2065.0,1510.0,26.7,43.3,1.4881
0,1284.0,1249.0,582.0,1842.0,1300.0,24.6,54.0,1.6461
1,1110.0,1045.0,688.0,1638.0,1058.0,23.4,59.9,1.6992
1,1110.0,1032.0,702.0,1650.0,1002.0,22.5,62.6,1.6883
1,1077.0,964.0,749.0,1571.0,923.0,22.9,62.0,1.7127
1,1037.0,898.0,793.0,1539.0,836.0,22.2,64.9,1.719
1,1002.0,854.0,818.0,1513.0,779.0,21.4,68.5,1.7261
1,865.0,694.0,989.0,1385.0,678.0,22.2,63.0,1.6673
1,824.0,615.0,1131.0,1336.0,601.0,22.4,59.9,1.6069
2,824.0,602.0,1138.0,1337.0,593.0,21.1,63.8,1.5817
1,847.0,620.0,1085.0,1339.0,670.0,22.9,57.5,1.5879
1,961.0,828.0,892.0,1491.0,837.0,21.3,63.2,1.5794
0,1336.0,1340.0,540.0,2049.0,1400.0,21.3,63.5,1.5941
0,1251.0,1264.0,582.0,1897.0,1393.0,23.7,54.4,1.5765
0,1290.0,1244.0,604.0,1853.0,1415.0,25.0,50.8,1.5903
0,1215.0,1141.0,631.0,1766.0,1285.0,26.3,48.1,1.6199
0,1248.0,1177.0,608.0,1784.0,1230.0,26.4,47.3,1.6006
1,1233.0,1184.0,610.0,1775.0,1147.0,29.3,39.5,1.5855
1,1229.0,1217.0,599.0,1795.0,1107.0,29.0,39.6,1.5581
1,1206.0,1175.0,618.0,1746.0,1068.0,29.8,38.0,1.5642
1,1215.0,1150.0,608.0,1733.0,1115.0,30.4,37.2,1.588
0,1330.0,1264.0,586.0,1860.0,1362.0,31.5,34.9,1.5903
0,1446.0,1434.0,522.0,2075.0,1619.0,31.6,34.8,1.5925
0,1446.0,1458.0,501.0,2059.0,1572.0,29.0,40.5,1.5949
0,1421.0,1444.0,510.0,2056.0,1446.0,27.2,45.9,1.6302
0,1247.0,1206.0,600.0,1785.0,1233.0,26.2,48.7,1.6256
1,1168.0,1070.0,667.0,1646.0,1102.0,25.1,50.5,1.584
1,1111.0,991.0,721.0,1559.0,1028.0,24.1,50.7,1.4959
1,1071.0,934.0,763.0,1504.0,942.0,22.5,53.7,1.4486
1,969.0,835.0,859.0,1437.0,773.0,22.7,53.7,1.458
1,942.0,780.0,915.0,1419.0,737.0,21.5,57.9,1.4658
1,923.0,744.0,908.0,1394.0,815.0,22.3,55.8,1.4828
2,813.0,581.0,1176.0,1320.0,627.0,22.7,53.8,1.4673
2,851.0,618.0,1099.0,1351.0,642.0,21.1,59.9,1.4789
2,868.0,639.0,1093.0,1367.0,610.0,20.4,63.0,1.4946
1,1062.0,915.0,792.0,1579.0,929.0,20.8,62.2,1.5119
0,1418.0,1328.0,546.0,2017.0,1427.0,21.3,61.6,1.5452
0,1600.0,1641.0,440.0,2430.0,1776.0,21.9,60.2,1.56
0,1583.0,1538.0,461.0,2214.0,1788.0,23.0,56.4,1.5614
0,1338.0,1305.0,543.0,1929.0,1521.0,25.1,49.5,1.5572
0,1285.0,1252.0,581.0,1866.0,1293.0,26.6,44.3,1.5229
0,1376.0,1359.0,530.0,1998.0,1435.0,26.2,46.0,1.5422
0,1467.0,1477.0,491.0,2114.0,1592.0,25.4,48.7,1.5594
0,1442.0,1403.0,518.0,2026.0,1551.0,25.6,48.3,1.558
0,1358.0,1277.0,563.0,1892.0,1429.0,25.7,47.8,1.5548
1,1222.0,1133.0,624.0,1698.0,1195.0,24.9,49.2,1.5251
1,1134.0,1017.0,724.0,1632.0,981.0,18.3,75.4,1.5682
1,1120.0,993.0,725.0,1565.0,962.0,16.3,73.9,1.3601
1,1103.0,997.0,736.0,1552.0,914.0,15.6,75.7,1.3345
2,985.0,805.0,895.0,1390.0,785.0,15.4,76.6,1.3334
2,795.0,596.0,1227.0,1188.0,482.0,14.0,75.4,1.1988
2,787.0,584.0,1317.0,1129.0,446.0,14.9,60.5,1.0213
2,839.0,701.0,1128.0,1156.0,553.0,15.5,50.9,0.888
2,835.0,705.0,1117.0,1161.0,592.0,15.6,50.0,0.8773
2,837.0,693.0,1096.0,1178.0,584.0,15.4,53.6,0.9326
2,761.0,563.0,1316.0,1106.0,451.0,15.4,53.9,0.9334
2,718.0,499.0,1495.0,1059.0,382.0,15.3,52.4,0.9017
2,724.0,495.0,1531.0,1071.0,391.0,15.3,53.1,0.9181
2,718.0,486.0,1531.0,1072.0,398.0,15.4,53.7,0.9295
2,744.0,525.0,1434.0,1097.0,430.0,15.5,53.3,0.9308
2,782.0,591.0,1287.0,1130.0,461.0,15.4,52.7,0.9178
2,798.0,619.0,1204.0,1138.0,500.0,15.7,51.1,0.9056
2,867.0,744.0,1067.0,1207.0,594.0,16.9,47.7,0.9142
2,862.0,729.0,1103.0,1171.0,603.0,18.2,41.9,0.8674
2,915.0,834.0,1006.0,1243.0,686.0,19.1,37.0,0.8104
2,857.0,813.0,1040.0,1183.0,622.0,19.3,34.8,0.771
2,837.0,812.0,1065.0,1171.0,624.0,19.8,31.2,0.7127
2,805.0,740.0,1161.0,1117.0,565.0,19.8,31.1,0.7104
2,781.0,705.0,1203.0,1068.0,514.0,20.2,28.6,0.6717
2,815.0,743.0,1183.0,1095.0,536.0,22.1,24.8,0.6514
2,877.0,844.0,1048.0,1193.0,669.0,21.1,27.7,0.6853
2,926.0,935.0,931.0,1262.0,786.0,20.1,30.3,0.7045
1,987.0,971.0,876.0,1312.0,891.0,19.5,33.0,0.7384
1,1004.0,1007.0,848.0,1321.0,926.0,19.3,32.3,0.7163
2,897.0,875.0,937.0,1227.0,902.0,18.4,33.2,0.6975
1,1002.0,989.0,840.0,1358.0,1011.0,17.8,36.5,0.7366
1,1126.0,1111.0,746.0,1473.0,1249.0,17.8,39.9,0.8035
1,1067.0,1013.0,794.0,1350.0,1133.0,17.0,43.0,0.8242
1,1063.0,1040.0,739.0,1413.0,1166.0,15.5,52.2,0.9136
2,915.0,893.0,872.0,1287.0,953.0,15.6,51.9,0.9135
2,906.0,885.0,872.0,1304.0,912.0,13.5,59.4,0.9176
2,844.0,786.0,969.0,1226.0,831.0,13.4,59.9,0.9173
2,816.0,739.0,999.0,1188.0,793.0,12.5,63.2,0.9146
2,768.0,671.0,1128.0,1153.0,700.0,13.6,57.6,0.8941
2,835.0,785.0,989.0,1224.0,780.0,12.2,63.2,0.8964
2,944.0,908.0,865.0,1321.0,931.0,14.6,56.4,0.9319
2,810.0,651.0,1170.0,1117.0,575.0,19.8,38.6,0.8831
2,819.0,655.0,1222.0,1104.0,507.0,21.6,33.4,0.8519
2,844.0,680.0,1147.0,1129.0,518.0,22.0,32.2,0.8407
2,846.0,688.0,1127.0,1138.0,518.0,22.7,30.2,0.8217
2,842.0,711.0,1077.0,1160.0,516.0,22.3,30.4,0.8063
2,840.0,722.0,1048.0,1169.0,507.0,22.1,30.5,0.7981
2,815.0,657.0,1166.0,1098.0,490.0,22.1,29.5,0.7761
2,838.0,685.0,1176.0,1121.0,465.0,23.4,27.1,0.7681
1,992.0,987.0,823.0,1327.0,781.0,23.1,27.0,0.7538
1,990.0,891.0,908.0,1278.0,765.0,21.5,31.4,0.7943
1,1066.0,1004.0,795.0,1384.0,1006.0,20.3,35.5,0.833
2,971.0,870.0,911.0,1287.0,798.0,19.6,36.3,0.8193
2,963.0,887.0,853.0,1311.0,938.0,18.7,39.7,0.8482
1,1010.0,925.0,829.0,1351.0,996.0,18.0,42.7,0.8745
1,1054.0,978.0,768.0,1398.0,1109.0,17.1,47.6,0.9208
2,998.0,920.0,802.0,1365.0,1042.0,16.6,51.3,0.9634
2,919.0,802.0,891.0,1265.0,940.0,15.9,55.2,0.9881
2,884.0,764.0,921.0,1247.0,900.0,14.9,58.9,0.9891
2,803.0,648.0,1079.0,1178.0,774.0,14.1,61.0,0.9799
2,820.0,674.0,1024.0,1188.0,790.0,14.0,62.6,0.9948
2,894.0,794.0,889.0,1266.0,908.0,14.1,61.7,0.9844
2,988.0,941.0,801.0,1399.0,1035.0,14.4,60.3,0.9802
0,1372.0,1477.0,542.0,1973.0,1556.0,15.0,57.7,0.9778
0,1209.0,1262.0,618.0,1708.0,1392.0,16.9,50.3,0.958
1,951.0,908.0,873.0,1314.0,904.0,19.7,40.2,0.9108
1,992.0,943.0,847.0,1351.0,936.0,22.2,33.6,0.8886
1,964.0,947.0,862.0,1328.0,907.0,23.7,29.6,0.8537
1,917.0,910.0,886.0,1275.0,744.0,21.9,30.7,0.7961
1,937.0,942.0,852.0,1276.0,773.0,22.3,29.5,0.7838
1,961.0,949.0,853.0,1306.0,812.0,23.8,27.0,0.7845
1,969.0,962.0,829.0,1316.0,856.0,23.3,28.3,0.8012
1,1020.0,1042.0,788.0,1401.0,927.0,24.2,27.2,0.8128
1,1107.0,1219.0,683.0,1582.0,1131.0,25.1,25.8,0.8065
1,1119.0,1233.0,670.0,1539.0,1270.0,22.3,29.2,0.7773
0,1173.0,1322.0,633.0,1679.0,1365.0,20.8,32.5,0.7873
1,1097.0,1144.0,702.0,1517.0,1274.0,19.1,36.8,0.8066
1,1018.0,1024.0,758.0,1400.0,1169.0,18.1,39.9,0.8232
2,932.0,914.0,837.0,1298.0,1000.0,17.4,42.8,0.8463
2,897.0,849.0,891.0,1253.0,910.0,16.7,46.6,0.8793
2,840.0,758.0,994.0,1189.0,829.0,17.1,46.8,0.9054
2,802.0,680.0,1091.0,1137.0,756.0,15.3,51.9,0.8982
2,765.0,637.0,1138.0,1113.0,742.0,15.0,52.8,0.8929
2,741.0,595.0,1191.0,1080.0,686.0,14.4,54.5,0.8887
2,748.0,595.0,1208.0,1089.0,677.0,12.8,59.8,0.8801
2,791.0,704.0,1057.0,1154.0,748.0,11.9,62.7,0.8726
2,875.0,871.0,890.0,1253.0,890.0,12.1,62.6,0.8825
0,1085.0,1164.0,707.0,1503.0,1155.0,13.5,58.2,0.8944
0,1268.0,1482.0,550.0,1849.0,1533.0,14.4,55.7,0.9087
0,1236.0,1332.0,601.0,1683.0,1550.0,17.8,45.7,0.9224
0,1274.0,1294.0,615.0,1595.0,2236.0,21.0,37.2,0.9155
0,1250.0,1280.0,618.0,1663.0,2178.0,24.5,29.8,0.9008
0,1224.0,1347.0,602.0,1670.0,1901.0,26.4,26.4,0.8969
0,1220.0,1344.0,605.0,1676.0,1743.0,25.2,26.8,0.8451
0,1166.0,1265.0,640.0,1570.0,1502.0,26.1,24.8,0.8283
1,1050.0,1084.0,748.0,1402.0,1153.0,26.2,24.4,0.8174
1,1174.0,1264.0,670.0,1598.0,1287.0,28.9,21.3,0.8382
0,1323.0,1474.0,554.0,1854.0,1547.0,28.0,23.3,0.8681
0,1432.0,1706.0,488.0,2098.0,1842.0,24.7,27.9,0.8559
0,1479.0,1756.0,466.0,2165.0,1908.0,23.0,33.6,0.9302
0,1309.0,1379.0,555.0,1841.0,1693.0,20.9,45.8,1.1159
1,1089.0,1037.0,707.0,1480.0,1336.0,19.8,48.6,1.113
1,1009.0,911.0,788.0,1359.0,1177.0,19.8,47.7,1.0885
2,930.0,796.0,883.0,1263.0,977.0,18.6,49.1,1.0435
2,929.0,805.0,879.0,1270.0,974.0,17.2,53.9,1.0498
2,872.0,718.0,981.0,1223.0,872.0,16.3,56.8,1.047
2,790.0,601.0,1150.0,1157.0,734.0,17.4,53.4,1.0541
2,793.0,581.0,1169.0,1152.0,668.0,15.5,58.8,1.0309
2,789.0,596.0,1145.0,1161.0,698.0,14.6,62.1,1.0236
2,769.0,586.0,1221.0,1134.0,650.0,17.1,52.5,1.013
2,852.0,713.0,1029.0,1203.0,749.0,15.2,58.3,0.9986
0,1100.0,1097.0,739.0,1516.0,1106.0,14.9,59.2,0.9985
0,1326.0,1504.0,510.0,1968.0,1609.0,15.1,59.0,1.0086
0,1433.0,1518.0,499.0,1973.0,1770.0,19.0,47.8,1.0434
0,1310.0,1334.0,573.0,1747.0,1633.0,22.4,38.8,1.04
0,1304.0,1272.0,593.0,1673.0,1583.0,25.4,33.3,1.0679
0,1286.0,1286.0,593.0,1728.0,1449.0,27.2,30.4,1.081
0,1217.0,1175.0,621.0,1644.0,1451.0,25.5,34.8,1.1152
1,1104.0,1099.0,698.0,1483.0,1147.0,26.4,28.5,0.9658
1,1143.0,1176.0,677.0,1551.0,1108.0,27.7,25.1,0.9158
1,1205.0,1295.0,626.0,1613.0,1267.0,28.6,23.2,0.8917
0,1276.0,1340.0,597.0,1677.0,1303.0,27.2,26.3,0.9317
0,1440.0,1573.0,491.0,1997.0,1643.0,25.3,33.0,1.0473
0,1467.0,1643.0,467.0,2088.0,1749.0,23.2,36.9,1.0346
0,1339.0,1373.0,541.0,1797.0,1585.0,21.6,43.3,1.1019
1,1108.0,1061.0,685.0,1454.0,1315.0,21.1,44.8,1.1088
1,1116.0,1012.0,699.0,1445.0,1290.0,19.7,49.3,1.1148
1,981.0,860.0,812.0,1298.0,1059.0,20.3,47.8,1.1281
1,947.0,798.0,869.0,1276.0,943.0,19.4,50.3,1.1201
2,939.0,776.0,879.0,1259.0,913.0,18.3,53.1,1.1056
2,862.0,644.0,1030.0,1173.0,720.0,17.5,56.1,1.1103
2,827.0,577.0,1138.0,1143.0,640.0,19.2,50.3,1.1087
2,879.0,611.0,1036.0,1189.0,779.0,16.6,59.6,1.117
2,911.0,710.0,932.0,1226.0,850.0,17.5,57.1,1.1311
1,1051.0,901.0,778.0,1379.0,1020.0,17.6,57.6,1.1471
0,1496.0,1425.0,520.0,1946.0,1605.0,18.0,57.0,1.1665
0,1610.0,1692.0,436.0,2197.0,1866.0,18.5,55.9,1.1779
0,1428.0,1321.0,544.0,1779.0,1621.0,18.6,57.2,1.2146
0,1459.0,1356.0,525.0,1795.0,1712.0,20.2,53.0,1.2407
0,1486.0,1390.0,504.0,1835.0,1770.0,21.3,50.1,1.2539
1,1158.0,1008.0,695.0,1489.0,1175.0,24.6,42.8,1.3053
1,1200.0,1021.0,678.0,1510.0,1157.0,24.6,44.1,1.3477
0,1290.0,1151.0,613.0,1638.0,1219.0,25.6,43.4,1.4049
0,1366.0,1223.0,578.0,1744.0,1288.0,26.1,42.6,1.4172
0,1505.0,1388.0,516.0,1978.0,1503.0,25.8,44.8,1.4644
0,1728.0,1683.0,419.0,2365.0,1861.0,25.4,47.9,1.5346
0,1673.0,1643.0,436.0,2259.0,1781.0,24.6,50.0,1.5241
0,1636.0,1553.0,449.0,2130.0,1745.0,23.6,54.4,1.5687
0,1468.0,1296.0,529.0,1854.0,1590.0,22.6,59.5,1.6155
1,1180.0,997.0,677.0,1549.0,1127.0,22.1,61.3,1.6133
1,1138.0,938.0,700.0,1500.0,1098.0,22.1,61.3,1.6053
1,1192.0,1004.0,665.0,1577.0,1176.0,21.1,64.7,1.5956
1,1176.0,993.0,659.0,1572.0,1178.0,20.3,66.4,1.5591
1,1137.0,967.0,687.0,1557.0,1091.0,19.4,69.3,1.5418
1,1035.0,851.0,764.0,1465.0,1002.0,19.0,70.8,1.5417
1,943.0,709.0,893.0,1348.0,876.0,20.2,65.8,1.5442
1,904.0,655.0,968.0,1326.0,824.0,19.8,67.2,1.5322
1,966.0,726.0,872.0,1371.0,892.0,19.0,70.3,1.5308
1,1124.0,972.0,674.0,1568.0,1092.0,18.8,71.8,1.5372
0,1348.0,1217.0,559.0,1816.0,1413.0,20.2,66.3,1.555
0,1499.0,1501.0,469.0,2130.0,1565.0,20.8,64.3,1.563
0,1427.0,1311.0,503.0,1900.0,1594.0,22.3,59.3,1.5705
0,1473.0,1330.0,497.0,1908.0,1677.0,23.2,56.6,1.5929
0,1440.0,1294.0,506.0,1879.0,1616.0,23.8,54.7,1.587
0,1474.0,1326.0,485.0,1943.0,1610.0,23.5,56.2,1.6048
0,1485.0,1359.0,477.0,2005.0,1614.0,23.9,54.4,1.5963
0,1306.0,1079.0,603.0,1668.0,1286.0,25.4,47.4,1.517
0,1464.0,1251.0,530.0,1853.0,1487.0,26.4,45.4,1.54
0,1629.0,1466.0,458.0,2130.0,1703.0,25.8,46.9,1.5375
0,1629.0,1536.0,435.0,2205.0,1773.0,25.3,49.6,1.5805
0,1707.0,1637.0,411.0,2338.0,1848.0,24.2,54.3,1.6117
0,1424.0,1293.0,524.0,1902.0,1550.0,22.8,58.1,1.5951
0,1297.0,1100.0,598.0,1710.0,1350.0,21.5,63.2,1.5993
0,1214.0,1022.0,645.0,1592.0,1235.0,21.3,63.0,1.5798
1,1160.0,944.0,686.0,1523.0,1162.0,20.8,64.1,1.554
0,1232.0,1012.0,642.0,1595.0,1211.0,20.6,64.0,1.5346
1,1134.0,914.0,699.0,1512.0,1097.0,20.6,63.4,1.519
1,1071.0,860.0,742.0,1500.0,1021.0,20.4,64.4,1.522
